order_date,product_id,predicted_demand
2018-05-31,26abb7e42cded69ba9b3736643ebeb39,1.0054969
2018-05-31,26b2a480ced2900a62bb9431133e95aa,8.791598
2018-05-31,26ec5d5716487af6ccbe85d4e01bc7f0,1.2701987
2018-05-31,26facbccf840188b92bcc8cb89fe1f64,0.8731233
2018-05-31,270c3d76b5efb36480487920cec3e167,0.828879
2018-05-31,2722b86640ddc24e1374c2df1ac2a230,5.470956
2018-05-31,2770305847be150f16eb0b25fa7c171b,1.7579056
2018-05-31,2776dfdf555739816e6987a1f00e9224,2.8232193
2018-05-31,27855ab0b06ec76e035b2df0aefb5f39,0.9512457
2018-05-31,27a7e832bcfcd69ff687d611c3e79cbd,2.9751568
2018-05-31,27c0cea4dc76549f5bd124d9cad0ae3b,1.0143362
2018-05-31,27c5d184e397082e7f0ff11ace0d7269,1.8807046
2018-05-31,27dd6092aaf2627e39331ad9823b5ebf,0.9906797
2018-05-31,27fdfad2c6a8f91606eb41ea396785c6,4.3781557
2018-05-31,281bbfe70848e0b304bef88fc2caf2c3,4.4759817
2018-05-31,282689e1e4c5d32efe135668c32b6722,0.9960086
2018-05-31,2827ebfb043a328a13a06ca9165cad0a,3.0174737
2018-05-31,2848023ffcfb063bb7aa0d0c447bd116,1.2409579
2018-05-31,286bcf62e47dfc1e51cf0d525bd4d1bf,4.1481466
2018-05-31,28701167ae1ea90aa657c81171d61c30,2.4412956
2018-05-31,2873da054c3a30189c5aac7b87d3b6e9,4.940448
2018-05-31,28b4eced95a52d9c437a4caf9d311b95,8.702819
2018-05-31,28beefcab28e6a3b659bae1bf1cbe453,2.9667397
2018-05-31,290bd89e961af9ea5a733bc477c50355,1.2366642
2018-05-31,29428180f6710d477f3c85fb06adb593,0.7874561
2018-05-31,297b52b57d258e1a40202d4f9fb7e38a,54.16561
2018-05-31,29b5add9129fe45fb3854c50cbd2765c,10.177071
2018-05-31,29da49705f0a9201052204e50bd7e176,0.9688172
2018-05-31,29ed7e120478b8a6ab3aeb253c6c7220,2.9756343
2018-05-31,29fd9022374ff3fef2e8f82c39b4133e,1.3225698
2018-05-31,2a0bfe6be429db305a3573662ae96f2d,1.0226654
2018-05-31,2a209ce7ce3ea3a21cc0b4c36495e9df,2.1696558
